NAD83(HARN) / New Jersey,2824,4152,12930,9001,9807,4499,8801,38.5,9110,8802,-74.3,9110,8805,0.9999,9201,8806,150000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New Mexico East,2825,4152,13031,9001,9807,4499,8801,31,9110,8802,-104.2,9110,8805,0.999909091,9201,8806,165000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New Mexico Central,2826,4152,13032,9001,9807,4499,8801,31,9110,8802,-106.15,9110,8805,0.9999,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New Mexico West,2827,4152,13033,9001,9807,4499,8801,31,9110,8802,-107.5,9110,8805,0.999916667,9201,8806,830000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New York East,2828,4152,13131,9001,9807,4499,8801,38.5,9110,8802,-74.3,9110,8805,0.9999,9201,8806,150000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New York Central,2829,4152,13132,9001,9807,4499,8801,40,9110,8802,-76.35,9110,8805,0.9999375,9201,8806,250000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New York West,2830,4152,13133,9001,9807,4499,8801,40,9110,8802,-78.35,9110,8805,0.9999375,9201,8806,350000,9001,8807,0,9001,,,,,,
NAD83(HARN) / New York Long Island,2831,4152,13134,9001,9802,4499,8821,40.1,9110,8822,-74,9110,8823,41.02,9110,8824,40.4,9110,8826,300000,9001,8827,0,9001,,,
NAD83(HARN) / North Dakota North,2832,4152,13331,9001,9802,4499,8821,47,9110,8822,-100.3,9110,8823,48.44,9110,8824,47.26,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / North Dakota South,2833,4152,13332,9001,9802,4499,8821,45.4,9110,8822,-100.3,9110,8823,47.29,9110,8824,46.11,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Ohio North,2834,4152,13431,9001,9802,4499,8821,39.4,9110,8822,-82.3,9110,8823,41.42,9110,8824,40.26,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Ohio South,2835,4152,13432,9001,9802,4499,8821,38,9110,8822,-82.3,9110,8823,40.02,9110,8824,38.44,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Oklahoma North,2836,4152,13531,9001,9802,4499,8821,35,9110,8822,-98,9110,8823,36.46,9110,8824,35.34,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Oklahoma South,2837,4152,13532,9001,9802,4499,8821,33.2,9110,8822,-98,9110,8823,35.14,9110,8824,33.56,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Oregon North,2838,4152,13631,9001,9802,4499,8821,43.4,9110,8822,-120.3,9110,8823,46,9110,8824,44.2,9110,8826,2500000,9001,8827,0,9001,,,
NAD83(HARN) / Oregon South,2839,4152,13632,9001,9802,4499,8821,41.4,9110,8822,-120.3,9110,8823,44,9110,8824,42.2,9110,8826,1500000,9001,8827,0,9001,,,
NAD83(HARN) / Rhode Island,2840,4152,13830,9001,9807,4499,8801,41.05,9110,8802,-71.3,9110,8805,0.99999375,9201,8806,100000,9001,8807,0,9001,,,,,,
NAD83(HARN) / South Dakota North,2841,4152,14031,9001,9802,4499,8821,43.5,9110,8822,-100,9110,8823,45.41,9110,8824,44.25,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / South Dakota South,2842,4152,14032,9001,9802,4499,8821,42.2,9110,8822,-100.2,9110,8823,44.24,9110,8824,42.5,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Tennessee,2843,4152,14130,9001,9802,4499,8821,34.2,9110,8822,-86,9110,8823,36.25,9110,8824,35.15,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Texas North,2844,4152,14231,9001,9802,4499,8821,34,9110,8822,-101.3,9110,8823,36.11,9110,8824,34.39,9110,8826,200000,9001,8827,1000000,9001,,,
NAD83(HARN) / Texas North Central,2845,4152,14232,9001,9802,4499,8821,31.4,9110,8822,-98.3,9110,8823,33.58,9110,8824,32.08,9110,8826,600000,9001,8827,2000000,9001,,,
NAD83(HARN) / Texas Central,2846,4152,14233,9001,9802,4499,8821,29.4,9110,8822,-100.2,9110,8823,31.53,9110,8824,30.07,9110,8826,700000,9001,8827,3000000,9001,,,
NAD83(HARN) / Texas South Central,2847,4152,14234,9001,9802,4499,8821,27.5,9110,8822,-99,9110,8823,30.17,9110,8824,28.23,9110,8826,600000,9001,8827,4000000,9001,,,
NAD83(HARN) / Texas South,2848,4152,14235,9001,9802,4499,8821,25.4,9110,8822,-98.3,9110,8823,27.5,9110,8824,26.1,9110,8826,300000,9001,8827,5000000,9001,,,
NAD83(HARN) / Utah North,2849,4152,14331,9001,9802,4499,8821,40.2,9110,8822,-111.3,9110,8823,41.47,9110,8824,40.43,9110,8826,500000,9001,8827,1000000,9001,,,
NAD83(HARN) / Utah Central,2850,4152,14332,9001,9802,4499,8821,38.2,9110,8822,-111.3,9110,8823,40.39,9110,8824,39.01,9110,8826,500000,9001,8827,2000000,9001,,,
NAD83(HARN) / Utah South,2851,4152,14333,9001,9802,4499,8821,36.4,9110,8822,-111.3,9110,8823,38.21,9110,8824,37.13,9110,8826,500000,9001,8827,3000000,9001,,,
NAD83(HARN) / Vermont,2852,4152,14430,9001,9807,4499,8801,42.3,9110,8802,-72.3,9110,8805,0.999964286,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(HARN) / Virginia North,2853,4152,14531,9001,9802,4499,8821,37.4,9110,8822,-78.3,9110,8823,39.12,9110,8824,38.02,9110,8826,3500000,9001,8827,2000000,9001,,,
NAD83(HARN) / Virginia South,2854,4152,14532,9001,9802,4499,8821,36.2,9110,8822,-78.3,9110,8823,37.58,9110,8824,36.46,9110,8826,3500000,9001,8827,1000000,9001,,,
NAD83(HARN) / Washington North,2855,4152,14631,9001,9802,4499,8821,47,9110,8822,-120.5,9110,8823,48.44,9110,8824,47.3,9110,8826,500000,9001,8827,0,9001,,,
NAD83(HARN) / Washington South,2856,4152,14632,9001,9802,4499,8821,45.2,9110,8822,-120.3,9110,8823,47.2,9110,8824,45.5,9110,8826,500000,9001,8827,0,9001,,,
NAD83(HARN) / West Virginia North,2857,4152,14731,9001,9802,4499,8821,38.3,9110,8822,-79.3,9110,8823,40.15,9110,8824,39,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / West Virginia South,2858,4152,14732,9001,9802,4499,8821,37,9110,8822,-81,9110,8823,38.53,9110,8824,37.29,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Wisconsin North,2859,4152,14831,9001,9802,4499,8821,45.1,9110,8822,-90,9110,8823,46.46,9110,8824,45.34,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Wisconsin Central,2860,4152,14832,9001,9802,4499,8821,43.5,9110,8822,-90,9110,8823,45.3,9110,8824,44.15,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Wisconsin South,2861,4152,14833,9001,9802,4499,8821,42,9110,8822,-90,9110,8823,44.04,9110,8824,42.44,9110,8826,600000,9001,8827,0,9001,,,
NAD83(HARN) / Wyoming East,2862,4152,14931,9001,9807,4499,8801,40.3,9110,8802,-105.1,9110,8805,0.9999375,9201,8806,200000,9001,8807,0,9001,,,,,,
NAD83(HARN) / Wyoming East Central,2863,4152,14932,9001,9807,4499,8801,40.3,9110,8802,-107.2,9110,8805,0.9999375,9201,8806,400000,9001,8807,100000,9001,,,,,,
NAD83(HARN) / Wyoming West Central,2864,4152,14933,9001,9807,4499,8801,40.3,9110,8802,-108.45,9110,8805,0.9999375,9201,8806,600000,9001,8807,0,9001,,,,,,
NAD83(HARN) / Wyoming West,2865,4152,14934,9001,9807,4499,8801,40.3,9110,8802,-110.05,9110,8805,0.9999375,9201,8806,800000,9001,8807,100000,9001,,,,,,
NAD83(HARN) / Puerto Rico and Virgin Is.,2866,4152,15230,9001,9802,4499,8821,17.5,9110,8822,-66.26,9110,8823,18.26,9110,8824,18.02,9110,8826,200000,9001,8827,200000,9001,,,
NAD83(HARN) / Arizona East (ft),2867,4152,15304,9002,9807,4495,8801,31,9110,8802,-110.1,9110,8805,0.9999,9201,8806,700000,9002,8807,0,9002,,,,,,
NAD83(HARN) / Arizona Central (ft),2868,4152,15305,9002,9807,4495,8801,31,9110,8802,-111.55,9110,8805,0.9999,9201,8806,700000,9002,8807,0,9002,,,,,,
NAD83(HARN) / Arizona West (ft),2869,4152,15306,9002,9807,4495,8801,31,9110,8802,-113.45,9110,8805,0.999933333,9201,8806,700000,9002,8807,0,9002,,,,,,
NAD83(HARN) / California zone 1 (ftUS),2870,4152,15307,9003,9802,4497,8821,39.2,9110,8822,-122,9110,8823,41.4,9110,8824,40,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / California zone 2 (ftUS),2871,4152,15308,9003,9802,4497,8821,37.4,9110,8822,-122,9110,8823,39.5,9110,8824,38.2,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / California zone 3 (ftUS),2872,4152,15309,9003,9802,4497,8821,36.3,9110,8822,-120.3,9110,8823,38.26,9110,8824,37.04,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / California zone 4 (ftUS),2873,4152,15310,9003,9802,4497,8821,35.2,9110,8822,-119,9110,8823,37.15,9110,8824,36,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / California zone 5 (ftUS),2874,4152,15311,9003,9802,4497,8821,33.3,9110,8822,-118,9110,8823,35.28,9110,8824,34.02,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / California zone 6 (ftUS),2875,4152,15312,9003,9802,4497,8821,32.1,9110,8822,-116.15,9110,8823,33.53,9110,8824,32.47,9110,8826,6561666.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / Colorado North (ftUS),2876,4152,15313,9003,9802,4497,8821,39.2,9110,8822,-105.3,9110,8823,40.47,9110,8824,39.43,9110,8826,3000000,9003,8827,1000000,9003,,,
NAD83(HARN) / Colorado Central (ftUS),2877,4152,15314,9003,9802,4497,8821,37.5,9110,8822,-105.3,9110,8823,39.45,9110,8824,38.27,9110,8826,3000000,9003,8827,1000000,9003,,,
NAD83(HARN) / Colorado South (ftUS),2878,4152,15315,9003,9802,4497,8821,36.4,9110,8822,-105.3,9110,8823,38.26,9110,8824,37.14,9110,8826,3000000,9003,8827,1000000,9003,,,
NAD83(HARN) / Connecticut (ftUS),2879,4152,15316,9003,9802,4497,8821,40.5,9110,8822,-72.45,9110,8823,41.52,9110,8824,41.12,9110,8826,1000000,9003,8827,500000,9003,,,
NAD83(HARN) / Delaware (ftUS),2880,4152,15317,9003,9807,4497,8801,38,9110,8802,-75.25,9110,8805,0.999995,9201,8806,656166.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Florida East (ftUS),2881,4152,15318,9003,9807,4497,8801,24.2,9110,8802,-81,9110,8805,0.999941177,9201,8806,656166.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Florida West (ftUS),2882,4152,15319,9003,9807,4497,8801,24.2,9110,8802,-82,9110,8805,0.999941177,9201,8806,656166.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Florida North (ftUS),2883,4152,15320,9003,9802,4497,8821,29,9110,8822,-84.3,9110,8823,30.45,9110,8824,29.35,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Georgia East (ftUS),2884,4152,15321,9003,9807,4497,8801,30,9110,8802,-82.1,9110,8805,0.9999,9201,8806,656166.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Georgia West (ftUS),2885,4152,15322,9003,9807,4497,8801,30,9110,8802,-84.1,9110,8805,0.9999,9201,8806,2296583.333,9003,8807,0,9003,,,,,,
NAD83(HARN) / Idaho East (ftUS),2886,4152,15323,9003,9807,4497,8801,41.4,9110,8802,-112.1,9110,8805,0.999947368,9201,8806,656166.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Idaho Central (ftUS),2887,4152,15324,9003,9807,4497,8801,41.4,9110,8802,-114,9110,8805,0.999947368,9201,8806,1640416.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Idaho West (ftUS),2888,4152,15325,9003,9807,4497,8801,41.4,9110,8802,-115.45,9110,8805,0.999933333,9201,8806,2624666.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / Indiana East (ftUS),2889,4152,15326,9003,9807,4497,8801,37.3,9110,8802,-85.4,9110,8805,0.999966667,9201,8806,328083.333,9003,8807,818125,9003,,,,,,
NAD83(HARN) / Indiana West (ftUS),2890,4152,15327,9003,9807,4497,8801,37.3,9110,8802,-87.05,9110,8805,0.999966667,9201,8806,2952750,9003,8807,818125,9003,,,,,,
NAD83(HARN) / Kentucky North (ftUS),2891,4152,15328,9003,9802,4497,8821,37.3,9110,8822,-84.15,9110,8823,37.58,9110,8824,38.58,9110,8826,1640416.667,9003,8827,0,9003,,,
NAD83(HARN) / Kentucky South (ftUS),2892,4152,15329,9003,9802,4497,8821,36.2,9110,8822,-85.45,9110,8823,37.56,9110,8824,36.44,9110,8826,1640416.667,9003,8827,1640416.667,9003,,,
NAD83(HARN) / Maryland (ftUS),2893,4152,15330,9003,9802,4497,8821,37.4,9110,8822,-77,9110,8823,39.27,9110,8824,38.18,9110,8826,1312333.333,9003,8827,0,9003,,,
NAD83(HARN) / Massachusetts Mainland (ftUS),2894,4152,15331,9003,9802,4497,8821,41,9110,8822,-71.3,9110,8823,42.41,9110,8824,41.43,9110,8826,656166.667,9003,8827,2460625,9003,,,
NAD83(HARN) / Massachusetts Island (ftUS),2895,4152,15332,9003,9802,4497,8821,41,9110,8822,-70.3,9110,8823,41.29,9110,8824,41.17,9110,8826,1640416.667,9003,8827,0,9003,,,
NAD83(HARN) / Michigan North (ft),2896,4152,15333,9002,9802,4495,8821,44.47,9110,8822,-87,9110,8823,47.05,9110,8824,45.29,9110,8826,26246719.16,9002,8827,0,9002,,,
NAD83(HARN) / Michigan Central (ft),2897,4152,15334,9002,9802,4495,8821,43.19,9110,8822,-84.22,9110,8823,45.42,9110,8824,44.11,9110,8826,19685039.37,9002,8827,0,9002,,,
NAD83(HARN) / Michigan South (ft),2898,4152,15335,9002,9802,4495,8821,41.3,9110,8822,-84.22,9110,8823,43.4,9110,8824,42.06,9110,8826,13123359.58,9002,8827,0,9002,,,
NAD83(HARN) / Mississippi East (ftUS),2899,4152,15336,9003,9807,4497,8801,29.3,9110,8802,-88.5,9110,8805,0.99995,9201,8806,984250,9003,8807,0,9003,,,,,,
NAD83(HARN) / Mississippi West (ftUS),2900,4152,15337,9003,9807,4497,8801,29.3,9110,8802,-90.2,9110,8805,0.99995,9201,8806,2296583.333,9003,8807,0,9003,,,,,,
NAD83(HARN) / Montana (ft),2901,4152,15338,9002,9802,4495,8821,44.15,9110,8822,-109.3,9110,8823,49,9110,8824,45,9110,8826,1968503.937,9002,8827,0,9002,,,
NAD83(HARN) / New Mexico East (ftUS),2902,4152,15339,9003,9807,4497,8801,31,9110,8802,-104.2,9110,8805,0.999909091,9201,8806,541337.5,9003,8807,0,9003,,,,,,
NAD83(HARN) / New Mexico Central (ftUS),2903,4152,15340,9003,9807,4497,8801,31,9110,8802,-106.15,9110,8805,0.9999,9201,8806,1640416.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / New Mexico West (ftUS),2904,4152,15341,9003,9807,4497,8801,31,9110,8802,-107.5,9110,8805,0.999916667,9201,8806,2723091.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / New York East (ftUS),2905,4152,15342,9003,9807,4497,8801,38.5,9110,8802,-74.3,9110,8805,0.9999,9201,8806,492125,9003,8807,0,9003,,,,,,
NAD83(HARN) / New York Central (ftUS),2906,4152,15343,9003,9807,4497,8801,40,9110,8802,-76.35,9110,8805,0.9999375,9201,8806,820208.333,9003,8807,0,9003,,,,,,
NAD83(HARN) / New York West (ftUS),2907,4152,15344,9003,9807,4497,8801,40,9110,8802,-78.35,9110,8805,0.9999375,9201,8806,1148291.667,9003,8807,0,9003,,,,,,
NAD83(HARN) / New York Long Island (ftUS),2908,4152,15345,9003,9802,4497,8821,40.1,9110,8822,-74,9110,8823,41.02,9110,8824,40.4,9110,8826,984250,9003,8827,0,9003,,,
NAD83(HARN) / North Dakota North (ft),2909,4152,15347,9002,9802,4495,8821,47,9110,8822,-100.3,9110,8823,48.44,9110,8824,47.26,9110,8826,1968503.937,9002,8827,0,9002,,,
NAD83(HARN) / North Dakota South (ft),2910,4152,15348,9002,9802,4495,8821,45.4,9110,8822,-100.3,9110,8823,47.29,9110,8824,46.11,9110,8826,1968503.937,9002,8827,0,9002,,,
NAD83(HARN) / Oklahoma North (ftUS),2911,4152,15349,9003,9802,4497,8821,35,9110,8822,-98,9110,8823,36.46,9110,8824,35.34,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Oklahoma South (ftUS),2912,4152,15350,9003,9802,4497,8821,33.2,9110,8822,-98,9110,8823,35.14,9110,8824,33.56,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Oregon North (ft),2913,4152,15351,9002,9802,4495,8821,43.4,9110,8822,-120.3,9110,8823,46,9110,8824,44.2,9110,8826,8202099.738,9002,8827,0,9002,,,
NAD83(HARN) / Oregon South (ft),2914,4152,15352,9002,9802,4495,8821,41.4,9110,8822,-120.3,9110,8823,44,9110,8824,42.2,9110,8826,4921259.843,9002,8827,0,9002,,,
NAD83(HARN) / Tennessee (ftUS),2915,4152,15356,9003,9802,4497,8821,34.2,9110,8822,-86,9110,8823,36.25,9110,8824,35.15,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Texas North (ftUS),2916,4152,15357,9003,9802,4497,8821,34,9110,8822,-101.3,9110,8823,36.11,9110,8824,34.39,9110,8826,656166.667,9003,8827,3280833.333,9003,,,
NAD83(HARN) / Texas North Central (ftUS),2917,4152,15358,9003,9802,4497,8821,31.4,9110,8822,-98.3,9110,8823,33.58,9110,8824,32.08,9110,8826,1968500,9003,8827,6561666.667,9003,,,
NAD83(HARN) / Texas Central (ftUS),2918,4152,15359,9003,9802,4497,8821,29.4,9110,8822,-100.2,9110,8823,31.53,9110,8824,30.07,9110,8826,2296583.333,9003,8827,9842500,9003,,,
NAD83(HARN) / Texas South Central (ftUS),2919,4152,15360,9003,9802,4497,8821,27.5,9110,8822,-99,9110,8823,30.17,9110,8824,28.23,9110,8826,1968500,9003,8827,13123333.333,9003,,,
NAD83(HARN) / Texas South (ftUS),2920,4152,15361,9003,9802,4497,8821,25.4,9110,8822,-98.3,9110,8823,27.5,9110,8824,26.1,9110,8826,984250,9003,8827,16404166.667,9003,,,
NAD83(HARN) / Utah North (ft),2921,4152,15362,9002,9802,4495,8821,40.2,9110,8822,-111.3,9110,8823,41.47,9110,8824,40.43,9110,8826,1640419.948,9002,8827,3280839.895,9002,,,
NAD83(HARN) / Utah Central (ft),2922,4152,15363,9002,9802,4495,8821,38.2,9110,8822,-111.3,9110,8823,40.39,9110,8824,39.01,9110,8826,1640419.948,9002,8827,6561679.79,9002,,,
NAD83(HARN) / Utah South (ft),2923,4152,15364,9002,9802,4495,8821,36.4,9110,8822,-111.3,9110,8823,38.21,9110,8824,37.13,9110,8826,1640419.948,9002,8827,9842519.685,9002,,,
NAD83(HARN) / Virginia North (ftUS),2924,4152,15365,9003,9802,4497,8821,37.4,9110,8822,-78.3,9110,8823,39.12,9110,8824,38.02,9110,8826,11482916.667,9003,8827,6561666.667,9003,,,
NAD83(HARN) / Virginia South (ftUS),2925,4152,15366,9003,9802,4497,8821,36.2,9110,8822,-78.3,9110,8823,37.58,9110,8824,36.46,9110,8826,11482916.667,9003,8827,3280833.333,9003,,,
NAD83(HARN) / Washington North (ftUS),2926,4152,15367,9003,9802,4497,8821,47,9110,8822,-120.5,9110,8823,48.44,9110,8824,47.3,9110,8826,1640416.667,9003,8827,0,9003,,,
NAD83(HARN) / Washington South (ftUS),2927,4152,15368,9003,9802,4497,8821,45.2,9110,8822,-120.3,9110,8823,47.2,9110,8824,45.5,9110,8826,1640416.667,9003,8827,0,9003,,,
NAD83(HARN) / Wisconsin North (ftUS),2928,4152,15369,9003,9802,4497,8821,45.1,9110,8822,-90,9110,8823,46.46,9110,8824,45.34,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Wisconsin Central (ftUS),2929,4152,15370,9003,9802,4497,8821,43.5,9110,8822,-90,9110,8823,45.3,9110,8824,44.15,9110,8826,1968500,9003,8827,0,9003,,,
NAD83(HARN) / Wisconsin South (ftUS),2930,4152,15371,9003,9802,4497,8821,42,9110,8822,-90,9110,8823,44.04,9110,8824,42.44,9110,8826,1968500,9003,8827,0,9003,,,
Beduaram / TM 13 NE,2931,4213,16413,9001,9807,4499,8801,0,9102,8802,13,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
QND95 / Qatar National Grid,2932,4614,19919,9001,9807,4400,8801,24.27,9110,8802,51.13,9110,8805,0.99999,9201,8806,200000,9001,8807,300000,9001,,,,,,
Segara / UTM zone 50S,2933,4613,16150,9001,9807,4400,8801,0,9102,8802,117,9102,8805,0.9996,9201,8806,500000,9001,8807,10000000,9001,,,,,,
Segara (Jakarta) / NEIEZ,2934,4820,19905,9001,9804,4499,8801,0,9102,8802,110,9102,8805,0.997,9201,8806,3900000,9001,8807,900000,9001,,,,,,
Pulkovo 1942 / CS63 zone A1,2935,4284,18441,9001,9807,4530,8801,0.07,9110,8802,41.32,9110,8805,1,9201,8806,1300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone A2,2936,4284,18442,9001,9807,4530,8801,0.07,9110,8802,44.32,9110,8805,1,9201,8806,2300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone A3,2937,4284,18443,9001,9807,4530,8801,0.07,9110,8802,47.32,9110,8805,1,9201,8806,3300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone A4,2938,4284,18444,9001,9807,4530,8801,0.07,9110,8802,50.32,9110,8805,1,9201,8806,4300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone K2,2939,4284,18446,9001,9807,4530,8801,0.08,9110,8802,50.46,9110,8805,1,9201,8806,2300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone K3,2940,4284,18447,9001,9807,4530,8801,0.08,9110,8802,53.46,9110,8805,1,9201,8806,3300000,9001,8807,0,9001,,,,,,
Pulkovo 1942 / CS63 zone K4,2941,4284,18448,9001,9807,4530,8801,0.08,9110,8802,56.46,9110,8805,1,9201,8806,4300000,9001,8807,0,9001,,,,,,
Porto Santo / UTM zone 28N,2942,4615,16028,9001,9807,4400,8801,0,9102,8802,-15,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
Selvagem Grande / UTM zone 28N,2943,4616,16028,9001,9807,4400,8801,0,9102,8802,-15,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / SCoPQ zone 2,2944,4617,17700,9001,9807,4499,8801,0,9110,8802,-55.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 3,2945,4617,17703,9001,9807,4496,8801,0,9110,8802,-58.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 4,2946,4617,17704,9001,9807,4496,8801,0,9110,8802,-61.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 5,2947,4617,17705,9001,9807,4496,8801,0,9110,8802,-64.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 6,2948,4617,17706,9001,9807,4496,8801,0,9110,8802,-67.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 7,2949,4617,17707,9001,9807,4496,8801,0,9110,8802,-70.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 8,2950,4617,17708,9001,9807,4496,8801,0,9110,8802,-73.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 9,2951,4617,17709,9001,9807,4496,8801,0,9110,8802,-76.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / MTM zone 10,2952,4617,17710,9001,9807,4496,8801,0,9110,8802,-79.3,9110,8805,0.9999,9201,8806,304800,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 11N,2955,4617,16011,9001,9807,4400,8801,0,9102,8802,-117,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 12N,2956,4617,16012,9001,9807,4400,8801,0,9102,8802,-111,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 13N,2957,4617,16013,9001,9807,4400,8801,0,9102,8802,-105,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 17N,2958,4617,16017,9001,9807,4400,8801,0,9102,8802,-81,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 18N,2959,4617,16018,9001,9807,4400,8801,0,9102,8802,-75,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 19N,2960,4617,16019,9001,9807,4400,8801,0,9102,8802,-69,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 20N,2961,4617,16020,9001,9807,4400,8801,0,9102,8802,-63,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD83(CSRS) / UTM zone 21N,2962,4617,16021,9001,9807,4400,8801,0,9102,8802,-57,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
NAD27 / Alaska Albers,2964,4267,15020,9003,9822,4497,8821,50,9102,8822,-154,9102,8823,55,9102,8824,65,9102,8826,0,9003,8827,0,9003,,,
NAD83 / Indiana East (ftUS),2965,4269,15372,9003,9807,4497,8801,37.3,9110,8802,-85.4,9110,8805,0.999966667,9201,8806,328083.333,9003,8807,820208.333,9003,,,,,,
NAD83 / Indiana West (ftUS),2966,4269,15373,9003,9807,4497,8801,37.3,9110,8802,-87.05,9110,8805,0.999966667,9201,8806,2952750,9003,8807,820208.333,9003,,,,,,
NAD83(HARN) / Indiana East (ftUS),2967,4152,15372,9003,9807,4497,8801,37.3,9110,8802,-85.4,9110,8805,0.999966667,9201,8806,328083.333,9003,8807,820208.333,9003,,,,,,
NAD83(HARN) / Indiana West (ftUS),2968,4152,15373,9003,9807,4497,8801,37.3,9110,8802,-87.05,9110,8805,0.999966667,9201,8806,2952750,9003,8807,820208.333,9003,,,,,,
Fort Marigot / UTM zone 20N,2969,4621,16020,9001,9807,4400,8801,0,9102,8802,-63,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
Guadeloupe 1948 / UTM zone 20N,2970,4622,16020,9001,9807,4400,8801,0,9102,8802,-63,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
CSG67 / UTM zone 22N,2971,4623,16022,9001,9807,4400,8801,0,9102,8802,-51,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
RGFG95 / UTM zone 22N,2972,4624,16022,9001,9807,4400,8801,0,9102,8802,-51,9102,8805,0.9996,9201,8806,500000,9001,8807,0,9001,,,,,,
